ID,Symbol
206178_at,PLA2G5
206180_x_at,ZNF747
206181_at,SLAMF1
206182_at,ZNF134
206183_s_at,HERC3
206184_at,CRKL
206186_at,MPP3
206187_at,PTGIR
206200_s_at,ANXA11
206206_at,CD180
206207_at,CLC
206212_at,CPA2
206213_at,WNT10B
206214_at,PLA2G7
206217_at,EDA
206219_s_at,VAV1
206227_at,CILP
206229_x_at,PAX2
206231_at,KCNN1
206235_at,LIG4
206236_at,GPR4
206238_s_at,YAF2
206240_s_at,ZNF136
206242_at,TM4SF5
206243_at,TIMP4
206245_s_at,IVNS1ABP
206247_at,MICB
206257_at,CCDC9
206263_at,FMO4
206267_s_at,MATK
206274_s_at,CROCC
206278_at,PTAFR
206284_x_at,CLTB
206295_at,IL18
206298_at,ARHGAP22
206300_s_at,PTHLH
206302_s_at,NUDT4
206303_s_at,NUDT4
206317_s_at,ABCB8
206323_x_at,OPHN1
206331_at,CALCRL
206332_s_at,IFI16
206335_at,GALNS
206336_at,CXCL6
206337_at,CCR7
206339_at,CARTPT
206341_at,IL2RA
206342_x_at,IDS
206353_at,COX6A2
206359_at,SOCS3
206360_s_at,SOCS3
206366_x_at,XCL2
206368_at,CPLX2
206374_at,DUSP8
206380_s_at,CFP
206383_s_at,G3BP2
206390_x_at,PF4
206398_s_at,CD19
206405_x_at,USP6
206407_s_at,CCL13
206408_at,LRRTM2
206411_s_at,ABL2
206414_s_at,DDEF2
206417_at,CNGA1
206420_at,IGSF6
206421_s_at,SERPINB7
206425_s_at,TRPC3
206427_s_at,MLANA
206429_at,F2RL1
206431_x_at,TBC1D9B
206433_s_at,SPOCK3
206435_at,B4GALNT1
206438_x_at,TCTN2
206441_s_at,COMMD4
206445_s_at,PRMT1
206452_x_at,PPP2R4
206453_s_at,NDRG2
206454_s_at,RHO
206455_s_at,RHO
206461_x_at,MT1H
206467_x_at,RTEL1
206468_s_at,KIAA0859
206469_x_at,AKR7A3
206470_at,PLXNC1
206471_s_at,PLXNC1
206472_s_at,TLE3
206473_at,MBTPS2
206474_at,PCTK2
206480_at,LTC4S
206483_at,LRRC6
206485_at,CD5
206488_s_at,CD36
206490_at,DLGAP1
206491_s_at,NAPA
206493_at,ITGA2B
206495_s_at,MIZF
206498_at,OCA2
206502_s_at,INSM1
206503_x_at,PML
206508_at,CD70
206509_at,PIP
206510_at,SIX2
206513_at,AIM2
206520_x_at,SIGLEC6
206526_at,RIBC2
206529_x_at,SLC26A4
206533_at,CHRNA5
206534_at,GRIN2A
206536_s_at,BIRC4
206538_at,MRAS
206539_s_at,CYP4F12
206540_at,GLB1L
206542_s_at,SMARCA2
206544_x_at,SMARCA2
206551_x_at,KLHL24
206553_at,OAS2
206555_s_at,THUMPD1
206559_x_at,EEF1A1
206562_s_at,CSNK1A1
206565_x_at,SMA4
206567_s_at,PHF20
206570_s_at,PSG1
206571_s_at,MAP4K4
206572_x_at,ZNF85
206573_at,KCNQ3
206580_s_at,EFEMP2
206584_at,LY96
206586_at,CNR2
206590_x_at,DRD2
206592_s_at,AP3D1
206593_s_at,MED22
206600_s_at,SLC16A5
206603_at,SLC2A4
206604_at,OVOL1
206621_s_at,EIF4H
206631_at,PTGER2
206636_at,RASA2
206646_at,GLI1
206649_s_at,TFE3
206656_s_at,C20orf3
206662_at,GLRX
206673_at,GPR176
206681_x_at,GP2
206682_at,CLEC10A
206684_s_at,ATF7
206686_at,PDK1
206687_s_at,PTPN6
206688_s_at,CPSF4
206689_x_at,HTATIP
206695_x_at,ZNF43
206700_s_at,JARID1D
206709_x_at,GPT
206710_s_at,EPB41L3
206714_at,ALOX15B
206715_at,TFEC
206720_at,MGAT5
206723_s_at,EDG4
206724_at,CBX4
206734_at,JRKL
206736_x_at,CHRNA4
206738_at,APOC4
206745_at,HOXC11
206748_s_at,SPAG9
206749_at,CD1B
206756_at,CHST7
206760_s_at,FCER2
206765_at,KCNJ2
206766_at,ITGA10
206769_at,TMSB4Y
206770_s_at,SLC35A3
206776_x_at,ACRV1
206780_at,GAD2
206781_at,DNAJC4
206782_s_at,DNAJC4
206783_at,FGF4
206788_s_at,CBFB
206789_s_at,POU2F1
206790_s_at,NDUFB1
206791_s_at,PDE4C
206792_x_at,PDE4C
206801_at,NPPB
206807_s_at,ADD2
206809_s_at,HNRPA3
206823_at,L3MBTL
206829_x_at,ZNF430
206833_s_at,ACYP2
206838_at,TBX19
206845_s_at,RNF40
206846_s_at,HDAC6
206848_at,HOXA7
206853_s_at,MAP3K7
206854_s_at,MAP3K7
206855_s_at,HYAL2
206857_s_at,FKBP1B
206860_s_at,FLJ20323
206861_s_at,CGGBP1
206868_at,STARD8
206871_at,ELA2
206874_s_at,206874_s_at
206875_s_at,SLK
206877_at,MXD1
206878_at,DAO
206879_s_at,NRG2
206880_at,P2RXL1
206881_s_at,LILRA3
206905_s_at,MATN1
206906_at,ICAM5
206907_at,TNFSF9
206911_at,TRIM25
206916_x_at,TAT
206917_at,GNA13
206918_s_at,CPNE1
206920_s_at,GLE1
206922_at,VCY
206925_at,ST8SIA4
206926_s_at,IL11
206929_s_at,NFIC
206933_s_at,H6PD
206936_x_at,206936_x_at
206943_at,TGFBR1
206944_at,HTR6
206949_s_at,RUSC1
206958_s_at,UPF3A
206959_s_at,UPF3A
206962_x_at,206962_x_at
206966_s_at,KLF12
206967_at,CCNT1
206968_s_at,NFRKB
206970_at,CNTN2
206976_s_at,HSPH1
206979_at,C8B
206989_s_at,SFRS2IP
206990_at,TNR
206991_s_at,CCR5
206992_s_at,ATP5S
206994_at,CST4
206995_x_at,SCARF1
207000_s_at,PPP3CC
207001_x_at,TSC22D3
207002_s_at,PLAGL1
207023_x_at,KRT10
207030_s_at,CSRP2
207037_at,TNFRSF11A
207038_at,SLC16A6
207040_s_at,ST13
207041_at,MASP2
207044_at,THRB
207047_s_at,CLCNKA
207050_at,CACNA2D1
207051_at,SLC17A4
207061_at,ERN1
207067_s_at,HDC
207069_s_at,SMAD6
207070_at,RGR
207071_s_at,ACO1
207075_at,NLRP3
207079_s_at,MED6
207081_s_at,PI4KA
207082_at,CSF1
207085_x_at,CSF2RA
207088_s_at,SLC25A11
207094_at,IL8RA
207095_at,SLC10A2
207096_at,SAA4
207097_s_at,SLC17A2
207098_s_at,MFN1
207100_s_at,VAMP1
207104_x_at,LILRB1
207105_s_at,IFI30
207108_s_at,NIPBL
207111_at,EMR1
207113_s_at,TNF
207114_at,LY6G6C
207115_x_at,MBTD1
207121_s_at,MAPK6
207122_x_at,SULT1A2
207126_x_at,UGT1A4
207127_s_at,HNRPH3
207131_x_at,GGT1
207132_x_at,PFDN5
207133_x_at,ALPK1
207134_x_at,TPSAB1
207136_at,ARR3
207143_at,CDK6
207152_at,NTRK2
207157_s_at,GNG5
207163_s_at,AKT1
207168_s_at,H2AFY
207169_x_at,DDR1
207170_s_at,LETMD1
207176_s_at,CD80
207180_s_at,HTATIP2
207181_s_at,CASP7
207185_at,SLC10A1
207186_s_at,BPTF
207187_at,JAK3
207189_s_at,ZZEF1
207194_s_at,ICAM4
207196_s_at,TNIP1
207197_at,ZIC3
207198_s_at,LIMS1
207205_at,CEACAM4
207215_at,GSTTP1
207222_at,PLA2G10
207223_s_at,ROD1
207224_s_at,SIGLEC7
207227_x_at,RFPL1
207228_at,PRKACG
207230_at,CDON
207232_s_at,DZIP3
207233_s_at,MITF
207238_s_at,PTPRC
207239_s_at,PCTK1
207242_s_at,GRIK1
207243_s_at,CALM2
207244_x_at,CYP2A6
207253_s_at,UBN1
207263_x_at,VEZT
207266_x_at,RBMS1
207267_s_at,DSCR6
207268_x_at,ABI2
207270_x_at,CD300C
207275_s_at,ACSL1
207277_at,CD209
207278_s_at,CD209
207292_s_at,MAPK7
207305_s_at,KIAA1012
207309_at,NOS1
207310_s_at,NOS1
207315_at,CD226
207318_s_at,CDC2L5
207320_x_at,STAU1
207323_s_at,MBP
207328_at,ALOX15
207332_s_at,TFRC
207335_x_at,ATP5I
207338_s_at,ZNF200
207349_s_at,UCP3
207350_s_at,VAMP4
207358_x_at,MACF1
207365_x_at,USP34
207366_at,KCNS1
207368_at,HTR1D
207370_at,IBSP
207375_s_at,IL15RA
207385_at,TFDP3
207387_s_at,GK
207389_at,GP1BA
207391_s_at,PIP5K1A
207394_at,ZNF137
207396_s_at,ALG3
207403_at,IRS4
207405_s_at,RAD17
207408_at,SLC22A14
207419_s_at,RAC2
207425_s_at,40057
207427_at,ACR
207428_x_at,CDC2L1
207431_s_at,DEGS1
207433_at,IL10
207434_s_at,FXYD2
207435_s_at,SRRM2
207436_x_at,KIAA0894
207438_s_at,SNUPN
207439_s_at,SLC35A2
207442_at,CSF3
207446_at,TLR6
207460_at,GZMM
207462_at,GLRA2
207467_x_at,CAST
207469_s_at,PIR
207470_at,DKFZp566H0824
207473_at,MLN
207483_s_at,CAND1
207485_x_at,BTN3A1
207486_x_at,CHN2
207490_at,TUBA4B
207492_at,NGLY1
207498_s_at,CYP2D6
207499_x_at,UNC45A
207500_at,CASP5
207502_at,GUCA2B
207505_at,PRKG2
207507_s_at,ATP5G3
207508_at,ATP5G3
207509_s_at,LAIR2
207511_s_at,C2orf24
207513_s_at,ZNF189
207515_s_at,POLR1C
207520_at,TROVE2
207522_s_at,ATP2A3
207524_at,ST7
207525_s_at,GIPC1
207528_s_at,SLC7A11
207535_s_at,NFKB2
207536_s_at,TNFRSF9
207538_at,IL4
207540_s_at,SYK
207541_s_at,EXOSC10
207543_s_at,P4HA1
207545_s_at,NUMB
207549_x_at,CD46
207551_s_at,MSL3L1
207554_x_at,TBXA2R
207556_s_at,DGKZ
207559_s_at,ZMYM3
207563_s_at,OGT
207564_x_at,OGT
207565_s_at,MR1
207568_at,CHRNA6
207571_x_at,C1orf38
207573_x_at,ATP5L
207574_s_at,GADD45B
207576_x_at,OXT
207578_s_at,HTR4
207581_s_at,MAGEB4
207585_s_at,RPL36AL
207589_at,ADRA1B
207591_s_at,ARID1A
207594_s_at,SYNJ1
207598_x_at,XRCC2
207602_at,TMPRSS11D
207604_s_at,SLC4A7
207606_s_at,ARHGAP12
207608_x_at,CYP1A2
207610_s_at,EMR2
207614_s_at,CUL1
207616_s_at,TANK
207618_s_at,BCS1L
207621_s_at,PEMT
207622_s_at,ABCF2
207624_s_at,RPGR
207625_s_at,CBFA2T2
207627_s_at,TFCP2
207628_s_at,WBSCR22
207629_s_at,ARHGEF2
207630_s_at,CREM
207634_at,PDCD1
207636_at,SERPINI2
207641_at,TNFRSF13B
207642_at,HCRT
207643_s_at,TNFRSF1A
207648_at,DRP2
207652_s_at,CMKLR1
207654_x_at,DR1
207657_x_at,TNPO1
207662_at,TBX1
207667_s_at,MAP2K3
207668_x_at,PDIA6
207670_at,KRT85
207674_at,FCAR
207677_s_at,NCF4
207679_at,PAX3
207680_x_at,PAX3
207684_at,TBX6
207688_s_at,INHBC
207691_x_at,ENTPD1
207692_s_at,ACAN
207697_x_at,LILRB2
207699_at,ZNF409
207700_s_at,NCOA3
207701_at,C22orf24
207707_s_at,SEC13
207709_at,PRKAA2
207713_s_at,RBCK1
207717_s_at,PKP2
207718_x_at,CYP2A13
207719_x_at,CEP170
207721_x_at,HINT1
207724_s_at,SPAST
207727_s_at,MUTYH
207728_at,ATF7IP
207730_x_at,207730_x_at
207732_s_at,DLG3
207734_at,LAX1
207736_s_at,TNP2
207740_s_at,NUP62
207741_x_at,TPSAB1
207745_at,CABP2
207749_s_at,PPP2R3A
207752_x_at,PRB1
207755_at,207755_at
207760_s_at,NCOR2
207761_s_at,METTL7A
207764_s_at,HIPK3
207765_s_at,KIAA1539
207767_s_at,EGR4
207769_s_at,PQBP1
207770_x_at,CSH2
207771_at,SLC5A2
207772_s_at,PRMT8
207782_s_at,PSEN1
207783_x_at,HUWE1
207785_s_at,RBPJ
207788_s_at,SORBS3
207791_s_at,RAB1A
207801_s_at,RNF10
207805_s_at,PSMD9
207809_s_at,ATP6AP1
207812_s_at,GORASP2
207827_x_at,SNCA
207830_s_at,PPP1R8
207831_x_at,DHPS
207842_s_at,CASC3
207843_x_at,CYB5A
207845_s_at,ANAPC10
207847_s_at,MUC1
207850_at,CXCL3
207852_at,CXCL5
207856_s_at,FLJ41352
207857_at,LILRA2
207861_at,CCL22
207866_at,BMP8A
207871_s_at,ST7
207876_s_at,FLNC
207890_s_at,MMP25
207900_at,CCL17
207920_x_at,ZFX
207922_s_at,LOC730744
207923_x_at,PAX8
207925_at,CST5
207929_at,GRPR
207936_x_at,RFPL3
207937_x_at,FGFR1
207939_x_at,RNPS1
207941_s_at,RBM39
207943_x_at,PLAGL1
207945_s_at,CSNK1D
207953_at,RP5886K2.1
207954_at,GATA2
207956_x_at,PDS5B
207960_at,207960_at
207964_x_at,IFNA4
207966_s_at,GLG1
207969_x_at,ACRV1
207971_s_at,CEP68
207972_at,GLRA1
207973_x_at,ACRV1
207974_s_at,SKP1
207978_s_at,NR4A3
207980_s_at,CITED2
207983_s_at,STAG2
207984_s_at,MPP2
207986_x_at,CYB561
207988_s_at,ARPC2
207990_x_at,ACRV1
207991_x_at,ACRV1
207992_s_at,AMPD3
207993_s_at,CHP
207998_s_at,CACNA1D
207999_s_at,ADARB1
208002_s_at,ACOT7
208003_s_at,NFAT5
208012_x_at,SP110
208018_s_at,HCK
208021_s_at,RFC1
208024_s_at,DGCR6
208030_s_at,ADD1
208037_s_at,MADCAM1
208039_at,208039_at
208042_at,AGGF1
208044_s_at,PPARD
208051_s_at,PAIP1
208052_x_at,CEACAM3
208055_s_at,HERC4
208057_s_at,GLI2
208066_s_at,GTF2B
208067_x_at,UTY
208070_s_at,REV3L
208071_s_at,LAIR1
208072_s_at,DGKD
208073_x_at,TTC3
208074_s_at,AP2S1
208075_s_at,CCL7
208078_s_at,SNF1LK
208079_s_at,AURKA
208081_s_at,ZNF442
208082_x_at,208082_x_at
208091_s_at,ECOP
208092_s_at,FAM49A
208093_s_at,NDEL1
208094_s_at,CCDC130
208095_s_at,SRP72
208097_s_at,TXNDC1
208099_x_at,TTLL5
208100_x_at,SEMA6C
208101_s_at,URM1
208103_s_at,ANP32E
208104_s_at,TSC22D4
208105_at,GIPR
208110_x_at,MED25
208112_x_at,EHD1
208113_x_at,PABPC3
208114_s_at,ISG20L2
208116_s_at,MAN1A1
208118_x_at,IMAA
208119_s_at,ZNF93
208120_x_at,FKSG49
208121_s_at,PTPRO
208127_s_at,SOCS5
208128_x_at,KIF25
208129_x_at,RUNX1
208130_s_at,TBXAS1
208131_s_at,PTGIS
208132_x_at,BAT2
208137_x_at,LOC731901
208141_s_at,DOHH
208146_s_at,CPVL
208149_x_at,DDX11
208151_x_at,DDX17
208152_s_at,DDX21
208158_s_at,OSBPL1A
208159_x_at,DDX11
208161_s_at,ABCC3
208174_x_at,ZRSR2
208176_at,DUX1
208178_x_at,TRIO
208182_x_at,IFNA14
208184_s_at,TMEM1
208185_x_at,208185_x_at
208196_x_at,NFATC1
208200_at,IL1A
208213_s_at,KCNAB1
208217_at,GABRR2
208219_at,ACVR1B
208223_s_at,ACVR1B
208237_x_at,ADAM22
208238_x_at,208238_x_at
208246_x_at,208246_x_at
208248_x_at,APLP2
208249_s_at,TGDS
208255_s_at,FKBP8
208259_x_at,IFNA7
208260_at,AVPR1B
208261_x_at,IFNA10
208262_x_at,MEFV
208264_s_at,EIF3J
208270_s_at,RNPEP
208274_at,OCLM
208284_x_at,GGT1
208286_x_at,POU5F1
208289_s_at,EI24
208290_s_at,EIF5
208296_x_at,TNFAIP8
208301_at,208301_at
208303_s_at,CRLF2
208306_x_at,HLADRB1
208308_s_at,GPI
208309_s_at,MALT1
208310_s_at,C7orf28A
208313_s_at,SF1
208315_x_at,TRAF3
208316_s_at,OCRL
208319_s_at,RBM3
208322_s_at,ST3GAL1
208325_s_at,AKAP13
208328_s_at,MEF2A
208331_at,BPY2
208332_at,PRY
208336_s_at,GPSN2
208344_x_at,IFNA13
208351_s_at,MAPK1
208353_x_at,ANK1
208368_s_at,BRCA2
208370_s_at,RCAN1
208371_s_at,RING1
208373_s_at,P2RY6
208374_s_at,CAPZA1
208381_s_at,SGPL1
208384_s_at,MID2
208386_x_at,DMC1
208389_s_at,SLC1A2
208390_s_at,GLP1R
208392_x_at,SP110
208393_s_at,RAD50
208397_x_at,KCNJ5
208398_s_at,TBPL1
208403_x_at,MAX
208404_x_at,KCNJ5
208405_s_at,CD164
208407_s_at,CTNND1
208415_x_at,ING1
208420_x_at,SUPT6H
208422_at,MSR1
208424_s_at,CIAPIN1
208426_x_at,KIR2DL4
208433_s_at,LRP8
208436_s_at,IRF7
208438_s_at,FGR
208439_s_at,FCN2
208445_s_at,BAZ1B
208447_s_at,PRPS1
208448_x_at,IFNA16
208450_at,LGALS2
208452_x_at,MYO9B
208453_s_at,XPNPEP1
208454_s_at,PGCP
208459_s_at,XPO7
208465_at,GRM2
208466_at,RAB3D
208472_at,IKZF4
208478_s_at,BAX
208485_x_at,CFLAR
208486_at,DRD5
208490_x_at,HIST1H2BF
208496_x_at,HIST1H3G
208499_s_at,DNAJC3
208503_s_at,GATAD1
208505_s_at,FUT2
208506_at,HIST1H3F
208510_s_at,PPARG
208515_at,HIST1H2BM
208517_x_at,BTF3
208523_x_at,HIST1H2BI
208527_x_at,HIST1H2BE
208532_x_at,KRTAP58
208534_s_at,FLJ21767
208540_x_at,LOC729659
208541_x_at,TFAM
208549_x_at,LOC441454
208564_at,KCNA2
208568_at,MC2R
208569_at,HIST1H2AB
208578_at,SCN10A
208579_x_at,H2BFS
208581_x_at,MT1X
208583_x_at,HIST1H2AJ
208591_s_at,PDE3B
208592_s_at,CD1E
208594_x_at,LILRA6
208595_s_at,MBD1
208598_s_at,HUWE1
208610_s_at,SRRM2
208611_s_at,SPTAN1
208612_at,PDIA3
208613_s_at,FLNB
208614_s_at,FLNB
208615_s_at,PTP4A2
208616_s_at,PTP4A2
208617_s_at,PTP4A2
208619_at,DDB1
208620_at,PCBP1
208621_s_at,EZR
208622_s_at,EZR
208623_s_at,EZR
208624_s_at,EIF4G1
208625_s_at,EIF4G1
208626_s_at,VAT1
208627_s_at,YBX1
208628_s_at,YBX1
208629_s_at,HADHA
208630_at,HADHA
208631_s_at,HADHA
208632_at,RNF10
208633_s_at,MACF1
208634_s_at,MACF1
208635_x_at,NACA
208636_at,ACTN1
208637_x_at,ACTN1
208638_at,PDIA6
208639_x_at,PDIA6
208640_at,RAC1
208641_s_at,RAC1
208642_s_at,XRCC5
208643_s_at,XRCC5
208644_at,LOC649459
208645_s_at,RPS14
208646_at,MGC87895
208647_at,FDFT1
208648_at,VCP
208649_s_at,VCP
208652_at,PPP2CA
208653_s_at,CD164
208654_s_at,CD164
208655_at,CCNI
208656_s_at,CCNI
208657_s_at,40057
208658_at,PDIA4
208659_at,CLIC1
208660_at,CS
208661_s_at,TTC3
208662_s_at,TTC3
208666_s_at,ST13
208667_s_at,ST13
208668_x_at,HMGN2
208669_s_at,EID1
208670_s_at,EID1
208671_at,SERINC1
208672_s_at,SFRS3
208673_s_at,SFRS3
208674_x_at,DDOST
208675_s_at,DDOST
208676_s_at,PA2G4
208677_s_at,BSG
208678_at,ATP6V1E1
208679_s_at,ARPC2
208680_at,PRDX1
208682_s_at,MAGED2
208683_at,CAPN2
208684_at,COPA
208685_x_at,BRD2
208686_s_at,BRD2
208687_x_at,HSPA8
208688_x_at,EIF3B
208689_s_at,RPN2
208690_s_at,PDLIM1
208691_at,TFRC
208692_at,RPS3
208693_s_at,GARS
208694_at,PRKDC
208695_s_at,RPL39
208696_at,CCT5
208697_s_at,EIF3E
208698_s_at,NONO
208699_x_at,TKT
208700_s_at,TKT
208702_x_at,APLP2
208703_s_at,APLP2
208704_x_at,APLP2
208705_s_at,EIF5
208706_s_at,EIF5
208707_at,EIF5
208708_x_at,EIF5
208709_s_at,NRD1
208713_at,HNRPUL1
208714_at,NDUFV1
208715_at,TMCO1
208716_s_at,TMCO1
208717_at,OXA1L
208718_at,DDX17
208720_s_at,RBM39
208721_s_at,ANAPC5
208722_s_at,ANAPC5
208723_at,USP11
208724_s_at,RAB1A
208726_s_at,EIF2S2
208727_s_at,CDC42
208728_s_at,CDC42
208729_x_at,HLAB
208730_x_at,RAB2A
208731_at,RAB2A
208732_at,RAB2A
208734_x_at,RAB2A
208735_s_at,CTDSP2
208736_at,ARPC3
208737_at,ATP6V1G1
208738_x_at,LOC652489
208739_x_at,SUMO2
208740_at,SAP18
208741_at,SAP18
208742_s_at,SAP18
208743_s_at,YWHAB
208744_x_at,HSPH1
208745_at,ATP5L
208746_x_at,ATP5L
208749_x_at,FLOT1
208750_s_at,ARF1
208751_at,NAPA
208752_x_at,NAP1L1
208753_s_at,NAP1L1
208754_s_at,NAP1L1
208755_x_at,H3F3A
208756_at,EIF3I
208757_at,TMED9
208758_at,ATIC
208759_at,NCSTN
208761_s_at,SUMO1
208763_s_at,TSC22D3
208764_s_at,ATP5G2
208765_s_at,HNRNPR
208766_s_at,HNRNPR
208767_s_at,LAPTM4B
208768_x_at,RPL22
208770_s_at,EIF4EBP2
208771_s_at,LTA4H
208772_at,ANKHD1
208773_s_at,ANKHD1
208774_at,CSNK1D
208775_at,XPO1
208776_at,PSMD11
208777_s_at,PSMD11
208778_s_at,TCP1
208779_x_at,DDR1
208780_x_at,VAPA
208781_x_at,SNX3
208782_at,FSTL1
208783_s_at,CD46
208784_s_at,KLHDC3
208785_s_at,MAP1LC3B
208786_s_at,MAP1LC3B
208787_at,MRPL3
208788_at,ELOVL5
208793_x_at,SMARCA4
208794_s_at,SMARCA4
208795_s_at,MCM7
208796_s_at,CCNG1
208798_x_at,GOLGA8A
208799_at,PSMB5
208800_at,SRP72
208801_at,SRP72
208802_at,SRP72
208803_s_at,SRP72
208804_s_at,SFRS6
208805_at,PSMA6
208807_s_at,CHD3
208808_s_at,HMGB2
208809_s_at,C6orf62
208810_at,DNAJB6
208811_s_at,DNAJB6
208812_x_at,HLAC
208815_x_at,HSPA4
208816_x_at,ANXA2P2
208817_at,COMT
208818_s_at,COMT
208819_at,RAB8A
208821_at,SNRPB
208822_s_at,DAP3
208823_s_at,PCTK1
208824_x_at,PCTK1
208825_x_at,hCG
208826_x_at,HINT1
208827_at,PSMB6
208828_at,POLE3
208829_at,TAPBP
208830_s_at,SUPT6H
208831_x_at,SUPT6H
208832_at,ATXN10
208833_s_at,ATXN10
208834_x_at,hCG
208835_s_at,CROP
208836_at,ATP1B3
208837_at,TMED3
208838_at,208838_at
208839_s_at,CAND1
208840_s_at,G3BP2
208841_s_at,G3BP2
208842_s_at,GORASP2
208843_s_at,GORASP2
208845_at,VDAC3
208846_s_at,VDAC3
208847_s_at,ADH5
208848_at,ADH5
208852_s_at,CANX
208853_s_at,CANX
208854_s_at,STK24
208855_s_at,STK24
208856_x_at,RPLP0
208857_s_at,PCMT1
208858_s_at,FAM62A
208860_s_at,ATRX
208861_s_at,ATRX
208862_s_at,CTNND1
208863_s_at,SFRS1
208864_s_at,TXN
208865_at,CSNK1A1
208866_at,CSNK1A1
208867_s_at,CSNK1A1
208868_s_at,GABARAPL1
208869_s_at,GABARAPL1
208870_x_at,ATP5C1
208871_at,ATN1
208872_s_at,REEP5
208873_s_at,REEP5
208874_x_at,PPP2R4
208875_s_at,PAK2
208876_s_at,PAK2
208877_at,PAK2
208878_s_at,PAK2
208879_x_at,PRPF6
208880_s_at,PRPF6
208881_x_at,IDI1
208882_s_at,UBR5
208883_at,UBR5
208884_s_at,LOC730429
208885_at,LCP1
208886_at,H1F0
208887_at,EIF3G
208890_s_at,PLXNB2
208891_at,DUSP6
208892_s_at,DUSP6
208893_s_at,DUSP6
208894_at,HLADRA
208895_s_at,DDX18
208896_at,DDX18
208897_s_at,DDX18
208898_at,ATP6V1D
208899_x_at,ATP6V1D
208900_s_at,TOP1
208901_s_at,TOP1
208903_at,RPS28
208904_s_at,LOC645899
208905_at,CYCS
208906_at,BSCL2
208907_s_at,MRPS18B
208908_s_at,CAST
208909_at,UQCRFS1
208910_s_at,C1QBP
208911_s_at,PDHB
208912_s_at,CNP
208913_at,GGA2
208914_at,GGA2
208915_s_at,GGA2
208917_x_at,NADK
208918_s_at,NADK
208919_s_at,NADK
208921_s_at,SRI
208922_s_at,NXF1
208923_at,CYFIP1
208924_at,RNF11
208925_at,CLDND1
208926_at,NEU1
208927_at,SPOP
208928_at,POR
208929_x_at,RPL13
208931_s_at,ILF3
208932_at,PPP4C
208933_s_at,LGALS8
208934_s_at,LGALS8
208935_s_at,LGALS8
208936_x_at,LGALS8
208938_at,PRCC
208939_at,SEPHS1
208941_s_at,SEPHS1
208942_s_at,TLOC1
208943_s_at,TLOC1
208944_at,TGFBR2
208945_s_at,BECN1
208946_s_at,BECN1
208947_s_at,UPF1
208948_s_at,STAU1
208949_s_at,LGALS3
208952_s_at,LARP5
208953_at,LARP5
208954_s_at,LARP5
208956_x_at,DUT
208957_at,TXNDC4
208959_s_at,TXNDC4
208960_s_at,KLF6
208961_s_at,KLF6
208962_s_at,FADS1
208963_x_at,FADS1
208964_s_at,FADS1
208965_s_at,IFI16
208966_x_at,IFI16
208967_s_at,AK2
208968_s_at,CIAPIN1
208969_at,NDUFA9
208970_s_at,UROD
208971_at,UROD
208972_s_at,ATP5G1
208974_x_at,KPNB1
208975_s_at,KPNB1
208977_x_at,TUBB2C
208979_at,NCOA6
208980_s_at,UBC
208981_at,PECAM1
208982_at,PECAM1
208983_s_at,PECAM1
208984_x_at,RBM10
208985_s_at,EIF3J
208986_at,TCF12
208987_s_at,FBXL11
208988_at,FBXL11
208989_s_at,FBXL11
208990_s_at,HNRPH3
208991_at,STAT3
208992_s_at,STAT3
208993_s_at,PPIG
208994_s_at,PPIG
208995_s_at,PPIG
208996_s_at,POLR2C
208997_s_at,UCP2
208998_at,UCP2
209001_s_at,ANAPC13
209002_s_at,CALCOCO1
209003_at,SLC25A11
209004_s_at,FBXL5
209006_s_at,C1orf63
209007_s_at,C1orf63
209008_x_at,KRT8
209009_at,ESD
209011_at,TRIO
209012_at,TRIO
209013_x_at,TRIO
209014_at,MAGED1
209015_s_at,DNAJB6
209017_s_at,LONP1
209018_s_at,PINK1
209019_s_at,PINK1
209020_at,C20orf111
209021_x_at,KIAA0652
209022_at,STAG2
209023_s_at,STAG2
209024_s_at,SYNCRIP
209025_s_at,SYNCRIP
209026_x_at,TUBB
209027_s_at,ABI1
209028_s_at,ABI1
209029_at,COPS7A
209030_s_at,CADM1
209031_at,CADM1
209033_s_at,DYRK1A
209034_at,PNRC1
209036_s_at,MDH2
209037_s_at,EHD1
209038_s_at,EHD1
209039_x_at,EHD1
209040_s_at,PSMB8
209041_s_at,UBE2G2
209042_s_at,UBE2G2
209043_at,PAPSS1
209044_x_at,SF3B4
209045_at,XPNPEP1
209046_s_at,GABARAPL2
209048_s_at,ZMYND8
209049_s_at,ZMYND8
209050_s_at,RALGDS
209051_s_at,RALGDS
209054_s_at,WHSC1
209055_s_at,CDC5L
209056_s_at,CDC5L
209057_x_at,CDC5L
209058_at,EDF1
209059_s_at,EDF1
209060_x_at,NCOA3
209061_at,NCOA3
209062_x_at,NCOA3
209063_x_at,PAIP1
209064_x_at,PAIP1
209065_at,UQCRB
209066_x_at,UQCRB
209067_s_at,HNRPDL
209068_at,HNRPDL
209069_s_at,H3F3B
209073_s_at,NUMB
209075_s_at,ISCU
209076_s_at,WDR45L
209077_at,TXN2
209078_s_at,TXN2
209079_x_at,PCDHGA1
209080_x_at,GLRX3
209083_at,CORO1A
209084_s_at,RAB28
209085_x_at,RFC1
209086_x_at,MCAM
209088_s_at,UBN1
209089_at,RAB5A
209090_s_at,SH3GLB1
209091_s_at,SH3GLB1
209092_s_at,GLOD4
209093_s_at,GBA
